0.00.029.853 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.110.275 W srv  llama_server: -----------------
0.00.110.279 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.110.279 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.110.280 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.110.280 W srv  llama_server: -----------------
0.00.115.907 I srv    load_model: loading model 'C:/Users/cpuch/.lmstudio/models/unsloth/Qwen3.8-27B-GGUF/Qwen3.8-27B-Q4_K_M.gguf'
0.01.005.950 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.005.961 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.005.976 W model has unused tensor blk.64.attn_q.weight (size = 35389440 bytes) -- ignoring
0.01.005.981 W model has unused tensor blk.64.attn_k.weight (size = 2949120 bytes) -- ignoring
0.01.005.986 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.01.006.003 W model has unused tensor blk.64.attn_output.weight (size = 17694720 bytes) -- ignoring
0.01.006.009 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.006.014 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.006.018 W model has unused tensor blk.64.ffn_gate.weight (size = 50135040 bytes) -- ignoring
0.01.006.023 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.01.006.028 W model has unused tensor blk.64.ffn_up.weight (size = 50135040 bytes) -- ignoring
0.01.006.034 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.01.006.040 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.006.046 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.006.061 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.08.463.967 I cmn          init: llama threadpool init, n_threads = 16
0.08.580.013 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.08.585.630 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.08.585.649 I srv  llama_server: model loaded
0.08.585.650 I srv  llama_server: listening on http://127.0.0.1:8144
0.10.924.368 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.48.997.532 I slot print_timing: id  2 | task 4013 |    graphs reused =       3770
1.48.997.708 I slot      release: id  2 | task 4013 | stop processing: n_tokens = 7135, truncated = 0
1.49.073.079 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
1.49.073.572 I slot launch_slot_: id  2 | task 4048 | processing task, is_child = 0
1.50.362.983 I slot print_timing: id  2 | task 4048 | prompt eval time =     156.45 ms /    45 tokens (    3.48 ms per token,   287.63 tokens per second)
1.50.362.989 I slot print_timing: id  2 | task 4048 |        eval time =    1132.91 ms /    53 tokens (   21.79 ms per token,    45.90 tokens per second)
1.50.362.990 I slot print_timing: id  2 | task 4048 |       total time =    1289.36 ms /    98 tokens
1.50.362.990 I slot print_timing: id  2 | task 4048 |    graphs reused =       3821
1.50.363.175 I slot      release: id  2 | task 4048 | stop processing: n_tokens = 7232, truncated = 0
1.50.422.177 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
1.50.422.651 I slot launch_slot_: id  2 | task 4103 | processing task, is_child = 0
1.51.126.649 I slot print_timing: id  2 | task 4103 | prompt eval time =     155.56 ms /    58 tokens (    2.68 ms per token,   372.86 tokens per second)
1.51.126.655 I slot print_timing: id  2 | task 4103 |        eval time =     548.39 ms /    26 tokens (   21.94 ms per token,    45.59 tokens per second)
1.51.126.656 I slot print_timing: id  2 | task 4103 |       total time =     703.95 ms /    84 tokens
1.51.126.656 I slot print_timing: id  2 | task 4103 |    graphs reused =       3845
1.51.126.830 I slot      release: id  2 | task 4103 | stop processing: n_tokens = 7315, truncated = 0
1.51.186.625 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
1.51.187.106 I slot launch_slot_: id  2 | task 4131 | processing task, is_child = 0
1.51.886.682 I slot print_timing: id  2 | task 4131 | prompt eval time =     151.88 ms /    41 tokens (    3.70 ms per token,   269.94 tokens per second)
1.51.886.688 I slot print_timing: id  2 | task 4131 |        eval time =     547.64 ms /    26 tokens (   21.91 ms per token,    45.65 tokens per second)
1.51.886.688 I slot print_timing: id  2 | task 4131 |       total time =     699.53 ms /    67 tokens
1.51.886.689 I slot print_timing: id  2 | task 4131 |    graphs reused =       3869
1.51.886.869 I slot      release: id  2 | task 4131 | stop processing: n_tokens = 7381, truncated = 0
1.51.948.378 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
1.51.948.844 I slot launch_slot_: id  2 | task 4159 | processing task, is_child = 0
1.55.103.329 I slot print_timing: id  2 | task 4159 | n_gen =    139, tg =  45.95 t/s, tg_3s =  46.28 t/s
1.56.948.198 I slot print_timing: id  2 | task 4159 | prompt eval time =     151.13 ms /    36 tokens (    4.20 ms per token,   238.21 tokens per second)
1.56.948.203 I slot print_timing: id  2 | task 4159 |        eval time =    4848.17 ms /   224 tokens (   21.74 ms per token,    46.00 tokens per second)
1.56.948.204 I slot print_timing: id  2 | task 4159 |       total time =    4999.30 ms /   260 tokens
1.56.948.204 I slot print_timing: id  2 | task 4159 |    graphs reused =       4090
1.56.948.394 I slot      release: id  2 | task 4159 | stop processing: n_tokens = 7640, truncated = 0
1.57.011.768 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
1.57.012.487 I slot launch_slot_: id  2 | task 4385 | processing task, is_child = 0
1.57.852.260 I slot print_timing: id  2 | task 4385 | prompt eval time =     223.02 ms /    41 tokens (    5.44 ms per token,   183.84 tokens per second)
1.57.852.265 I slot print_timing: id  2 | task 4385 |        eval time =     616.67 ms /    29 tokens (   22.02 ms per token,    45.41 tokens per second)
1.57.852.265 I slot print_timing: id  2 | task 4385 |       total time =     839.69 ms /    70 tokens
1.57.852.266 I slot print_timing: id  2 | task 4385 |    graphs reused =       4117
1.57.852.440 I slot      release: id  2 | task 4385 | stop processing: n_tokens = 7709, truncated = 0
1.57.930.304 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
1.57.930.781 I slot launch_slot_: id  2 | task 4417 | processing task, is_child = 0
1.58.700.095 I slot print_timing: id  2 | task 4417 | prompt eval time =     176.88 ms /   116 tokens (    1.52 ms per token,   655.82 tokens per second)
1.58.700.101 I slot print_timing: id  2 | task 4417 |        eval time =     592.31 ms /    28 tokens (   21.94 ms per token,    45.58 tokens per second)
1.58.700.102 I slot print_timing: id  2 | task 4417 |       total time =     769.19 ms /   144 tokens
1.58.700.103 I slot print_timing: id  2 | task 4417 |    graphs reused =       4143
1.58.700.288 I slot      release: id  2 | task 4417 | stop processing: n_tokens = 7852, truncated = 0
1.58.788.194 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
1.58.788.669 I slot launch_slot_: id  2 | task 4447 | processing task, is_child = 0
1.59.550.731 I slot print_timing: id  2 | task 4447 | prompt eval time =     159.05 ms /    70 tokens (    2.27 ms per token,   440.12 tokens per second)
1.59.550.735 I slot print_timing: id  2 | task 4447 |        eval time =     602.95 ms /    28 tokens (   22.33 ms per token,    44.78 tokens per second)
1.59.550.736 I slot print_timing: id  2 | task 4447 |       total time =     762.00 ms /    98 tokens
1.59.550.736 I slot print_timing: id  2 | task 4447 |    graphs reused =       4168
1.59.550.950 I slot      release: id  2 | task 4447 | stop processing: n_tokens = 7949, truncated = 0
1.59.625.441 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
1.59.625.898 I slot launch_slot_: id  2 | task 4477 | processing task, is_child = 0
2.02.521.911 I slot print_timing: id  2 | task 4477 | prompt eval time =     158.52 ms /    38 tokens (    4.17 ms per token,   239.72 tokens per second)
2.02.521.918 I slot print_timing: id  2 | task 4477 |        eval time =    2737.44 ms /   127 tokens (   21.73 ms per token,    46.03 tokens per second)
2.02.521.919 I slot print_timing: id  2 | task 4477 |       total time =    2895.96 ms /   165 tokens
2.02.521.919 I slot print_timing: id  2 | task 4477 |    graphs reused =       4293
2.02.522.100 I slot      release: id  2 | task 4477 | stop processing: n_tokens = 8113, truncated = 0
2.02.608.426 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.02.609.109 I slot launch_slot_: id  2 | task 4606 | processing task, is_child = 0
2.03.420.296 I slot print_timing: id  2 | task 4606 | prompt eval time =     218.60 ms /    44 tokens (    4.97 ms per token,   201.28 tokens per second)
2.03.420.302 I slot print_timing: id  2 | task 4606 |        eval time =     592.53 ms /    28 tokens (   21.95 ms per token,    45.57 tokens per second)
2.03.420.303 I slot print_timing: id  2 | task 4606 |       total time =     811.13 ms /    72 tokens
2.03.420.303 I slot print_timing: id  2 | task 4606 |    graphs reused =       4319
2.03.420.496 I slot      release: id  2 | task 4606 | stop processing: n_tokens = 8184, truncated = 0
2.03.495.707 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.03.496.163 I slot launch_slot_: id  2 | task 4637 | processing task, is_child = 0
2.04.259.519 I slot print_timing: id  2 | task 4637 | prompt eval time =     169.85 ms /    70 tokens (    2.43 ms per token,   412.13 tokens per second)
2.04.259.524 I slot print_timing: id  2 | task 4637 |        eval time =     593.46 ms /    28 tokens (   21.98 ms per token,    45.50 tokens per second)
2.04.259.525 I slot print_timing: id  2 | task 4637 |       total time =     763.31 ms /    98 tokens
2.04.259.525 I slot print_timing: id  2 | task 4637 |    graphs reused =       4345
2.04.259.712 I slot      release: id  2 | task 4637 | stop processing: n_tokens = 8281, truncated = 0
2.04.350.208 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.04.350.643 I slot launch_slot_: id  2 | task 4667 | processing task, is_child = 0
2.07.181.091 I slot print_timing: id  2 | task 4667 | prompt eval time =     155.19 ms /    38 tokens (    4.08 ms per token,   244.87 tokens per second)
2.07.181.098 I slot print_timing: id  2 | task 4667 |        eval time =    2675.21 ms /   124 tokens (   21.75 ms per token,    45.98 tokens per second)
2.07.181.098 I slot print_timing: id  2 | task 4667 |       total time =    2830.39 ms /   162 tokens
2.07.181.099 I slot print_timing: id  2 | task 4667 |    graphs reused =       4467
2.07.181.294 I slot      release: id  2 | task 4667 | stop processing: n_tokens = 8442, truncated = 0
2.07.275.878 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
2.07.276.343 I slot launch_slot_: id  2 | task 4793 | processing task, is_child = 0
2.07.830.919 I slot print_timing: id  2 | task 4793 | prompt eval time =     220.01 ms /    34 tokens (    6.47 ms per token,   154.54 tokens per second)
2.07.830.924 I slot print_timing: id  2 | task 4793 |        eval time =     334.51 ms /    16 tokens (   22.30 ms per token,    44.84 tokens per second)
2.07.830.924 I slot print_timing: id  2 | task 4793 |       total time =     554.52 ms /    50 tokens
2.07.830.925 I slot print_timing: id  2 | task 4793 |    graphs reused =       4481
2.07.831.117 I slot      release: id  2 | task 4793 | stop processing: n_tokens = 8491, truncated = 0
2.07.930.429 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.07.930.891 I slot launch_slot_: id  2 | task 4812 | processing task, is_child = 0
2.08.698.064 I slot print_timing: id  2 | task 4812 | prompt eval time =     172.43 ms /    68 tokens (    2.54 ms per token,   394.37 tokens per second)
2.08.698.069 I slot print_timing: id  2 | task 4812 |        eval time =     594.69 ms /    28 tokens (   22.03 ms per token,    45.40 tokens per second)
2.08.698.070 I slot print_timing: id  2 | task 4812 |       total time =     767.12 ms /    96 tokens
2.08.698.071 I slot print_timing: id  2 | task 4812 |    graphs reused =       4507
2.08.698.257 I slot      release: id  2 | task 4812 | stop processing: n_tokens = 8586, truncated = 0
2.08.796.147 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
2.08.796.610 I slot launch_slot_: id  2 | task 4842 | processing task, is_child = 0
2.09.548.525 I slot print_timing: id  2 | task 4842 | prompt eval time =     159.74 ms /    74 tokens (    2.16 ms per token,   463.27 tokens per second)
2.09.548.533 I slot print_timing: id  2 | task 4842 |        eval time =     592.12 ms /    28 tokens (   21.93 ms per token,    45.60 tokens per second)
2.09.548.533 I slot print_timing: id  2 | task 4842 |       total time =     751.86 ms /   102 tokens
2.09.548.534 I slot print_timing: id  2 | task 4842 |    graphs reused =       4533
2.09.548.727 I slot      release: id  2 | task 4842 | stop processing: n_tokens = 8687, truncated = 0
2.09.638.486 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.09.638.980 I slot launch_slot_: id  2 | task 4872 | processing task, is_child = 0
2.10.129.512 I slot print_timing: id  2 | task 4872 | prompt eval time =     157.97 ms /    42 tokens (    3.76 ms per token,   265.87 tokens per second)
2.10.129.519 I slot print_timing: id  2 | task 4872 |        eval time =     332.50 ms /    16 tokens (   22.17 ms per token,    45.11 tokens per second)
2.10.129.520 I slot print_timing: id  2 | task 4872 |       total time =     490.48 ms /    58 tokens
2.10.129.520 I slot print_timing: id  2 | task 4872 |    graphs reused =       4547
2.10.129.731 I slot      release: id  2 | task 4872 | stop processing: n_tokens = 8744, truncated = 0
2.10.214.229 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.10.214.681 I slot launch_slot_: id  2 | task 4890 | processing task, is_child = 0
2.10.967.139 I slot print_timing: id  2 | task 4890 | prompt eval time =     159.69 ms /    69 tokens (    2.31 ms per token,   432.08 tokens per second)
2.10.967.144 I slot print_timing: id  2 | task 4890 |        eval time =     592.71 ms /    28 tokens (   21.95 ms per token,    45.55 tokens per second)
2.10.967.145 I slot print_timing: id  2 | task 4890 |       total time =     752.40 ms /    97 tokens
2.10.967.145 I slot print_timing: id  2 | task 4890 |    graphs reused =       4573
2.10.967.339 I slot      release: id  2 | task 4890 | stop processing: n_tokens = 8840, truncated = 0
2.11.057.738 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.11.058.201 I slot launch_slot_: id  2 | task 4920 | processing task, is_child = 0
2.11.812.904 I slot print_timing: id  2 | task 4920 | prompt eval time =     160.54 ms /    74 tokens (    2.17 ms per token,   460.94 tokens per second)
2.11.812.909 I slot print_timing: id  2 | task 4920 |        eval time =     594.02 ms /    28 tokens (   22.00 ms per token,    45.45 tokens per second)
2.11.812.910 I slot print_timing: id  2 | task 4920 |       total time =     754.57 ms /   102 tokens
2.11.812.910 I slot print_timing: id  2 | task 4920 |    graphs reused =       4599
2.11.813.099 I slot      release: id  2 | task 4920 | stop processing: n_tokens = 8941, truncated = 0
2.11.896.857 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.11.897.330 I slot launch_slot_: id  2 | task 4950 | processing task, is_child = 0
2.12.390.525 I slot print_timing: id  2 | task 4950 | prompt eval time =     159.56 ms /    43 tokens (    3.71 ms per token,   269.49 tokens per second)
2.12.390.530 I slot print_timing: id  2 | task 4950 |        eval time =     333.58 ms /    16 tokens (   22.24 ms per token,    44.97 tokens per second)
2.12.390.531 I slot print_timing: id  2 | task 4950 |       total time =     493.14 ms /    59 tokens
2.12.390.532 I slot print_timing: id  2 | task 4950 |    graphs reused =       4613
2.12.390.720 I slot      release: id  2 | task 4950 | stop processing: n_tokens = 8999, truncated = 0
2.12.482.980 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
2.12.483.443 I slot launch_slot_: id  2 | task 4968 | processing task, is_child = 0
2.13.236.019 I slot print_timing: id  2 | task 4968 | prompt eval time =     158.81 ms /    68 tokens (    2.34 ms per token,   428.17 tokens per second)
2.13.236.024 I slot print_timing: id  2 | task 4968 |        eval time =     593.70 ms /    28 tokens (   21.99 ms per token,    45.48 tokens per second)
2.13.236.025 I slot print_timing: id  2 | task 4968 |       total time =     752.52 ms /    96 tokens
2.13.236.026 I slot print_timing: id  2 | task 4968 |    graphs reused =       4639
2.13.236.226 I slot      release: id  2 | task 4968 | stop processing: n_tokens = 9094, truncated = 0
2.13.322.285 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.13.322.769 I slot launch_slot_: id  2 | task 4998 | processing task, is_child = 0
2.14.072.867 I slot print_timing: id  2 | task 4998 | prompt eval time =     155.44 ms /    74 tokens (    2.10 ms per token,   476.07 tokens per second)
2.14.072.872 I slot print_timing: id  2 | task 4998 |        eval time =     594.61 ms /    28 tokens (   22.02 ms per token,    45.41 tokens per second)
2.14.072.873 I slot print_timing: id  2 | task 4998 |       total time =     750.05 ms /   102 tokens
2.14.072.873 I slot print_timing: id  2 | task 4998 |    graphs reused =       4665
2.14.073.065 I slot      release: id  2 | task 4998 | stop processing: n_tokens = 9195, truncated = 0
2.14.148.966 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.14.149.430 I slot launch_slot_: id  2 | task 5028 | processing task, is_child = 0
2.14.633.658 I slot print_timing: id  2 | task 5028 | prompt eval time =     149.61 ms /    42 tokens (    3.56 ms per token,   280.74 tokens per second)
2.14.633.663 I slot print_timing: id  2 | task 5028 |        eval time =     334.57 ms /    16 tokens (   22.30 ms per token,    44.83 tokens per second)
2.14.633.664 I slot print_timing: id  2 | task 5028 |       total time =     484.18 ms /    58 tokens
2.14.633.664 I slot print_timing: id  2 | task 5028 |    graphs reused =       4679
2.14.633.858 I slot      release: id  2 | task 5028 | stop processing: n_tokens = 9252, truncated = 0
2.14.726.946 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.14.727.421 I slot launch_slot_: id  2 | task 5046 | processing task, is_child = 0
2.15.481.053 I slot print_timing: id  2 | task 5046 | prompt eval time =     158.33 ms /    47 tokens (    3.37 ms per token,   296.85 tokens per second)
2.15.481.058 I slot print_timing: id  2 | task 5046 |        eval time =     595.25 ms /    28 tokens (   22.05 ms per token,    45.36 tokens per second)
2.15.481.059 I slot print_timing: id  2 | task 5046 |       total time =     753.58 ms /    75 tokens
2.15.481.060 I slot print_timing: id  2 | task 5046 |    graphs reused =       4705
2.15.481.253 I slot      release: id  2 | task 5046 | stop processing: n_tokens = 9326, truncated = 0
2.15.559.317 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.15.559.784 I slot launch_slot_: id  2 | task 5076 | processing task, is_child = 0
2.16.054.733 I slot print_timing: id  2 | task 5076 | prompt eval time =     161.97 ms /    50 tokens (    3.24 ms per token,   308.70 tokens per second)
2.16.054.739 I slot print_timing: id  2 | task 5076 |        eval time =     332.93 ms /    16 tokens (   22.20 ms per token,    45.06 tokens per second)
2.16.054.740 I slot print_timing: id  2 | task 5076 |       total time =     494.90 ms /    66 tokens
2.16.054.740 I slot print_timing: id  2 | task 5076 |    graphs reused =       4719
2.16.054.935 I slot      release: id  2 | task 5076 | stop processing: n_tokens = 9391, truncated = 0
2.16.154.542 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.16.155.026 I slot launch_slot_: id  2 | task 5094 | processing task, is_child = 0
2.16.911.753 I slot print_timing: id  2 | task 5094 | prompt eval time =     161.48 ms /    49 tokens (    3.30 ms per token,   303.45 tokens per second)
2.16.911.760 I slot print_timing: id  2 | task 5094 |        eval time =     595.20 ms /    28 tokens (   22.04 ms per token,    45.36 tokens per second)
2.16.911.760 I slot print_timing: id  2 | task 5094 |       total time =     756.67 ms /    77 tokens
2.16.911.761 I slot print_timing: id  2 | task 5094 |    graphs reused =       4745
2.16.911.966 I slot      release: id  2 | task 5094 | stop processing: n_tokens = 9467, truncated = 0
2.16.993.762 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
2.16.994.236 I slot launch_slot_: id  2 | task 5124 | processing task, is_child = 0
2.17.492.745 I slot print_timing: id  2 | task 5124 | prompt eval time =     161.84 ms /    39 tokens (    4.15 ms per token,   240.97 tokens per second)
2.17.492.750 I slot print_timing: id  2 | task 5124 |        eval time =     336.59 ms /    16 tokens (   22.44 ms per token,    44.56 tokens per second)
2.17.492.751 I slot print_timing: id  2 | task 5124 |       total time =     498.44 ms /    55 tokens
2.17.492.752 I slot print_timing: id  2 | task 5124 |    graphs reused =       4759
2.17.492.952 I slot      release: id  2 | task 5124 | stop processing: n_tokens = 9521, truncated = 0
2.17.576.140 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.17.576.619 I slot launch_slot_: id  2 | task 5142 | processing task, is_child = 0
2.18.335.676 I slot print_timing: id  2 | task 5142 | prompt eval time =     164.59 ms /    49 tokens (    3.36 ms per token,   297.71 tokens per second)
2.18.335.681 I slot print_timing: id  2 | task 5142 |        eval time =     594.41 ms /    28 tokens (   22.02 ms per token,    45.42 tokens per second)
2.18.335.683 I slot print_timing: id  2 | task 5142 |       total time =     759.00 ms /    77 tokens
2.18.335.683 I slot print_timing: id  2 | task 5142 |    graphs reused =       4785
2.18.335.887 I slot      release: id  2 | task 5142 | stop processing: n_tokens = 9597, truncated = 0
2.18.417.850 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
2.18.418.307 I slot launch_slot_: id  2 | task 5172 | processing task, is_child = 0
2.18.912.424 I slot print_timing: id  2 | task 5172 | prompt eval time =     160.42 ms /    39 tokens (    4.11 ms per token,   243.11 tokens per second)
2.18.912.430 I slot print_timing: id  2 | task 5172 |        eval time =     333.64 ms /    16 tokens (   22.24 ms per token,    44.96 tokens per second)
2.18.912.431 I slot print_timing: id  2 | task 5172 |       total time =     494.06 ms /    55 tokens
2.18.912.431 I slot print_timing: id  2 | task 5172 |    graphs reused =       4799
2.18.912.633 I slot      release: id  2 | task 5172 | stop processing: n_tokens = 9651, truncated = 0
2.19.068.879 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.149
2.19.403.754 I slot launch_slot_: id  2 | task 5190 | processing task, is_child = 0
2.21.631.652 I slot print_timing: id  2 | task 5190 | prompt eval time =     382.56 ms /   516 tokens (    0.74 ms per token,  1348.82 tokens per second)
2.21.631.656 I slot print_timing: id  2 | task 5190 |        eval time =    1845.28 ms /    88 tokens (   21.21 ms per token,    47.15 tokens per second)
2.21.631.657 I slot print_timing: id  2 | task 5190 |       total time =    2227.84 ms /   604 tokens
2.21.631.658 I slot print_timing: id  2 | task 5190 |    graphs reused =       4885
2.21.631.750 I slot      release: id  2 | task 5190 | stop processing: n_tokens = 1529, truncated = 0
2.21.659.863 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.838 (> 0.100 thold), f_keep = 1.000
2.21.660.320 I slot launch_slot_: id  2 | task 5281 | processing task, is_child = 0
2.22.179.338 I slot print_timing: id  2 | task 5281 | prompt eval time =     235.76 ms /   295 tokens (    0.80 ms per token,  1251.29 tokens per second)
2.22.179.343 I slot print_timing: id  2 | task 5281 |        eval time =     283.22 ms /    14 tokens (   21.79 ms per token,    45.90 tokens per second)
2.22.179.344 I slot print_timing: id  2 | task 5281 |       total time =     518.97 ms /   309 tokens
2.22.179.344 I slot print_timing: id  2 | task 5281 |    graphs reused =       4897
2.22.179.448 I slot      release: id  2 | task 5281 | stop processing: n_tokens = 1837, truncated = 0
2.22.202.986 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.972 (> 0.100 thold), f_keep = 1.000
2.22.203.440 I slot launch_slot_: id  2 | task 5297 | processing task, is_child = 0
2.23.582.054 I slot print_timing: id  2 | task 5297 | prompt eval time =     156.06 ms /    52 tokens (    3.00 ms per token,   333.21 tokens per second)
2.23.582.059 I slot print_timing: id  2 | task 5297 |        eval time =    1222.51 ms /    58 tokens (   21.45 ms per token,    46.63 tokens per second)
2.23.582.060 I slot print_timing: id  2 | task 5297 |       total time =    1378.57 ms /   110 tokens
2.23.582.060 I slot print_timing: id  2 | task 5297 |    graphs reused =       4953
2.23.582.165 I slot      release: id  2 | task 5297 | stop processing: n_tokens = 1946, truncated = 0
2.23.612.956 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 1.000
2.23.613.423 I slot launch_slot_: id  2 | task 5357 | processing task, is_child = 0
2.24.053.870 I slot print_timing: id  2 | task 5357 | prompt eval time =     157.09 ms /    23 tokens (    6.83 ms per token,   146.41 tokens per second)
2.24.053.875 I slot print_timing: id  2 | task 5357 |        eval time =     283.31 ms /    14 tokens (   21.79 ms per token,    45.89 tokens per second)
2.24.053.876 I slot print_timing: id  2 | task 5357 |       total time =     440.40 ms /    37 tokens
2.24.053.877 I slot print_timing: id  2 | task 5357 |    graphs reused =       4965
2.24.053.985 I slot      release: id  2 | task 5357 | stop processing: n_tokens = 1982, truncated = 0
2.24.083.209 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.979 (> 0.100 thold), f_keep = 1.000
2.24.083.686 I slot launch_slot_: id  2 | task 5373 | processing task, is_child = 0
2.24.931.588 I slot print_timing: id  2 | task 5373 | prompt eval time =     155.22 ms /    43 tokens (    3.61 ms per token,   277.03 tokens per second)
2.24.931.597 I slot print_timing: id  2 | task 5373 |        eval time =     692.63 ms /    33 tokens (   21.64 ms per token,    46.20 tokens per second)
2.24.931.599 I slot print_timing: id  2 | task 5373 |       total time =     847.85 ms /    76 tokens
2.24.931.600 I slot print_timing: id  2 | task 5373 |    graphs reused =       4995
2.24.931.738 I slot      release: id  2 | task 5373 | stop processing: n_tokens = 2057, truncated = 0
2.24.969.811 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.956 (> 0.100 thold), f_keep = 1.000
2.24.970.288 I slot launch_slot_: id  2 | task 5408 | processing task, is_child = 0
2.25.819.433 I slot print_timing: id  2 | task 5408 | prompt eval time =     161.20 ms /    95 tokens (    1.70 ms per token,   589.32 tokens per second)
2.25.819.450 I slot print_timing: id  2 | task 5408 |        eval time =     687.89 ms /    33 tokens (   21.50 ms per token,    46.52 tokens per second)
2.25.819.452 I slot print_timing: id  2 | task 5408 |       total time =     849.10 ms /   128 tokens
2.25.819.453 I slot print_timing: id  2 | task 5408 |    graphs reused =       5026
